Test: [40/88]	Time 0.151 (0.508)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Test: [60/88]	Time 0.135 (0.391)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Test: [80/88]	Time 0.141 (0.331)	Loss 0.0000 (0.0001)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Testing Results: Prec@1 100.000 Prec@2 100.000 Loss 0.00005
Best Prec@1: 100.000

Epoch: [9][0/203], lr: 0.00100	Time 15.734 (15.734)	Data 15.250 (15.250)	Loss 0.0249 (0.0249)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Epoch: [9][20/203], lr: 0.00100	Time 0.500 (1.217)	Data 0.000 (0.730)	Loss 0.0261 (0.1005)	Prec@1 100.000 (96.429)	Prec@2 100.000 (99.405)
Epoch: [9][40/203], lr: 0.00100	Time 0.500 (0.860)	Data 0.000 (0.374)	Loss 0.0437 (0.1180)	Prec@1 100.000 (95.732)	Prec@2 100.000 (99.085)
Epoch: [9][60/203], lr: 0.00100	Time 0.484 (0.738)	Data 0.000 (0.252)	Loss 0.0000 (0.1132)	Prec@1 100.000 (95.492)	Prec@2 100.000 (99.385)
Epoch: [9][80/203], lr: 0.00100	Time 0.484 (0.676)	Data 0.000 (0.189)	Loss 0.1680 (0.1102)	Prec@1 87.500 (95.525)	Prec@2 100.000 (99.074)
Epoch: [9][100/203], lr: 0.00100	Time 0.484 (0.638)	Data 0.000 (0.152)	Loss 0.0016 (0.1183)	Prec@1 100.000 (95.173)	Prec@2 100.000 (98.886)
Epoch: [9][120/203], lr: 0.00100	Time 0.484 (0.613)	Data 0.000 (0.127)	Loss 0.0192 (0.1259)	Prec@1 100.000 (95.248)	Prec@2 100.000 (98.657)
Epoch: [9][140/203], lr: 0.00100	Time 0.484 (0.595)	Data 0.000 (0.109)	Loss 0.2972 (0.1233)	Prec@1 87.500 (95.301)	Prec@2 87.500 (98.759)
Epoch: [9][160/203], lr: 0.00100	Time 0.484 (0.582)	Data 0.000 (0.095)	Loss 0.0011 (0.1207)	Prec@1 100.000 (95.342)	Prec@2 100.000 (98.758)
Epoch: [9][180/203], lr: 0.00100	Time 0.484 (0.571)	Data 0.000 (0.085)	Loss 0.2935 (0.1195)	Prec@1 87.500 (95.304)	Prec@2 100.000 (98.895)
